timestamp,current,high,open,low,close,chg,percent,amount,volume,avg,date
2020-02-18,3064.5341,,,,3064.5341,-29.1326,-0.94%,,,,2020-02-18
2020-02-19,3058.6628,,,,3058.6628,-5.8713,-0.19%,,,,2020-02-19
2020-02-20,3098.859,,,,3098.859,40.1962,1.31%,,,,2020-02-20
2020-02-21,3107.121,,,,3107.121,8.262,0.27%,,,,2020-02-21
2020-02-24,3081.2038,,,,3081.2038,-25.9172,-0.83%,,,,2020-02-24
2020-02-25,3041.1187,,,,3041.1187,-40.0851,-1.30%,,,,2020-02-25
2020-02-26,3072.5146,,,,3072.5146,31.3959,1.03%,,,,2020-02-26
2020-02-27,3094.9365,,,,3094.9365,22.4219,0.73%,,,,2020-02-27
2020-02-28,3016.7949,,,,3016.7949,-78.1416,-2.52%,,,,2020-02-28
2020-03-02,3161.7066,,,,3161.7066,144.9117,4.80%,,,,2020-03-02
2020-03-03,3148.1437,,,,3148.1437,-13.5629,-0.43%,,,,2020-03-03
2020-03-04,3192.1572,,,,3192.1572,44.0135,1.40%,,,,2020-03-04
2020-03-05,3225.996,,,,3225.996,33.8388,1.06%,,,,2020-03-05
2020-03-06,3149.0637,,,,3149.0637,-76.9323,-2.38%,,,,2020-03-06
2020-03-09,3042.0482,,,,3042.0482,-107.0155,-3.40%,,,,2020-03-09
2020-03-10,3103.0304,,,,3103.0304,60.9822,2.00%,,,,2020-03-10
2020-03-11,3062.4187,,,,3062.4187,-40.6117,-1.31%,,,,2020-03-11
2020-03-12,3013.3692,,,,3013.3692,-49.0495,-1.60%,,,,2020-03-12
2020-03-13,2962.6777,,,,2962.6777,-50.6915,-1.68%,,,,2020-03-13
2020-03-16,2862.2395,,,,2862.2395,-100.4382,-3.39%,,,,2020-03-16
2020-03-17,2850.3969,,,,2850.3969,-11.8426,-0.41%,,,,2020-03-17
2020-03-18,2808.0489,,,,2808.0489,-42.348,-1.49%,,,,2020-03-18
2020-03-19,2737.7256,,,,2737.7256,-70.3233,-2.50%,,,,2020-03-19
2020-03-20,2792.1614,,,,2792.1614,54.4358,1.99%,,,,2020-03-20
2020-03-23,2700.2225,,,,2700.2225,-91.9389,-3.29%,,,,2020-03-23
2020-03-24,2800.5313,,,,2800.5313,100.3088,3.71%,,,,2020-03-24
2020-03-25,2884.4478,,,,2884.4478,83.9165,3.00%,,,,2020-03-25
2020-03-26,2852.332,,,,2852.332,-32.1158,-1.11%,,,,2020-03-26
2020-03-27,2883.3499,,,,2883.3499,31.0179,1.09%,,,,2020-03-27
2020-03-30,2870.123,,,,2870.123,-13.2269,-0.46%,,,,2020-03-30
2020-03-31,2848.3012,,,,2848.3012,-21.8218,-0.76%,,,,2020-03-31
2020-04-01,2827.7149,,,,2827.7149,-20.5863,-0.72%,,,,2020-04-01
2020-04-02,2850.0574,,,,2850.0574,22.3425,0.79%,,,,2020-04-02
2020-04-03,2837.3514,,,,2837.3514,-12.706,-0.45%,,,,2020-04-03
2020-04-07,2893.8117,,,,2893.8117,56.4603,1.99%,,,,2020-04-07
2020-04-08,2885.7248,,,,2885.7248,-8.0869,-0.28%,,,,2020-04-08
2020-04-09,2889.7957,,,,2889.7957,4.0709,0.14%,,,,2020-04-09
2020-04-10,2872.0849,,,,2872.0849,-17.7108,-0.61%,,,,2020-04-10
2020-04-13,2895.1269,,,,2895.1269,23.042,0.80%,,,,2020-04-13
2020-04-14,2929.9559,,,,2929.9559,34.829,1.20%,,,,2020-04-14
2020-04-15,2888.6972,,,,2888.6972,-41.2587,-1.41%,,,,2020-04-15
2020-04-16,2889.416,,,,2889.416,0.7188,0.02%,,,,2020-04-16
2020-04-17,2903.0842,,,,2903.0842,13.6682,0.47%,,,,2020-04-17
2020-04-20,2916.2398,,,,2916.2398,13.1556,0.45%,,,,2020-04-20
2020-04-21,2875.8726,,,,2875.8726,-40.3672,-1.38%,,,,2020-04-21
2020-04-22,2886.6288,,,,2886.6288,10.7562,0.37%,,,,2020-04-22
2020-04-23,2871.0466,,,,2871.0466,-15.5822,-0.54%,,,,2020-04-23
2020-04-24,2850.406,,,,2850.406,-20.6406,-0.72%,,,,2020-04-24
2020-04-27,2861.3835,,,,2861.3835,10.9775,0.39%,,,,2020-04-27
2020-04-28,2855.4326,,,,2855.4326,-5.9509,-0.21%,,,,2020-04-28
2020-04-29,2900.2623,,,,2900.2623,44.8297,1.57%,,,,2020-04-29
2020-04-30,2941.1786,,,,2941.1786,40.9163,1.41%,,,,2020-04-30
2020-05-06,2950.2671,,,,2950.2671,9.0885,0.31%,,,,2020-05-06
2020-05-07,2952.724,,,,2952.724,2.4569,0.08%,,,,2020-05-07
2020-05-08,2993.6417,,,,2993.6417,40.9177,1.39%,,,,2020-05-08
2020-05-11,3009.0176,,,,3009.0176,15.3759,0.51%,,,,2020-05-11
2020-05-12,2990.6421,,,,2990.6421,-18.3755,-0.61%,,,,2020-05-12
2020-05-13,2983.6904,,,,2983.6904,-6.9517,-0.23%,,,,2020-05-13
2020-05-14,2935.6474,,,,2935.6474,-48.043,-1.61%,,,,2020-05-14
2020-05-15,2923.2322,,,,2923.2322,-12.4152,-0.42%,,,,2020-05-15
2020-05-18,2927.0764,,,,2927.0764,3.8442,0.13%,,,,2020-05-18
2020-05-19,2941.033,,,,2941.033,13.9566,0.48%,,,,2020-05-19
2020-05-20,2913.8638,,,,2913.8638,-27.1692,-0.92%,,,,2020-05-20
2020-05-21,2902.0702,,,,2902.0702,-11.7936,-0.40%,,,,2020-05-21
2020-05-22,2844.9528,,,,2844.9528,-57.1174,-1.97%,,,,2020-05-22
2020-05-25,2862.3109,,,,2862.3109,17.3581,0.61%,,,,2020-05-25
2020-05-26,2883.3801,,,,2883.3801,21.0692,0.74%,,,,2020-05-26
2020-05-27,2880.0589,,,,2880.0589,-3.3212,-0.12%,,,,2020-05-27
2020-05-28,2888.0545,,,,2888.0545,7.9956,0.28%,,,,2020-05-28
2020-05-29,2872.2053,,,,2872.2053,-15.8492,-0.55%,,,,2020-05-29
2020-06-01,2931.2538,,,,2931.2538,59.0485,2.06%,,,,2020-06-01
2020-06-02,2942.6446,,,,2942.6446,11.3908,0.39%,,,,2020-06-02
2020-06-03,2954.4354,,,,2954.4354,11.7908,0.40%,,,,2020-06-03
2020-06-04,2942.4306,,,,2942.4306,-12.0048,-0.41%,,,,2020-06-04
2020-06-05,2930.2192,,,,2930.2192,-12.2114,-0.42%,,,,2020-06-05
2020-06-08,2949.561,,,,2949.561,19.3418,0.66%,,,,2020-06-08
2020-06-09,2965.549,,,,2965.549,15.988,0.54%,,,,2020-06-09
2020-06-10,2954.4577,,,,2954.4577,-11.0913,-0.37%,,,,2020-06-10
2020-06-11,2919.5353,,,,2919.5353,-34.9224,-1.18%,,,,2020-06-11
2020-06-12,2916.3001,,,,2916.3001,-3.2352,-0.11%,,,,2020-06-12
2020-06-15,2889.2691,,,,2889.2691,-27.031,-0.93%,,,,2020-06-15
2020-06-16,2930.9163,,,,2930.9163,41.6472,1.44%,,,,2020-06-16
2020-06-17,2939.4443,,,,2939.4443,8.528,0.29%,,,,2020-06-17
2020-06-18,2973.2649,,,,2973.2649,33.8206,1.15%,,,,2020-06-18
2020-06-19,2988.577,,,,2988.577,15.3121,0.51%,,,,2020-06-19
2020-06-22,2962.3139,,,,2962.3139,-26.2631,-0.88%,,,,2020-06-22
2020-06-23,2944.6957,,,,2944.6957,-17.6182,-0.59%,,,,2020-06-23
2020-06-24,2960.186,,,,2960.186,15.4903,0.53%,,,,2020-06-24
2020-06-29,2921.4006,,,,2921.4006,-38.7854,-1.31%,,,,2020-06-29
2020-06-30,2956.2384,,,,2956.2384,34.8378,1.19%,,,,2020-06-30
2020-07-01,3045.4912,,,,3045.4912,89.2528,3.02%,,,,2020-07-01
2020-07-02,3138.6227,,,,3138.6227,93.1315,3.06%,,,,2020-07-02
2020-07-03,3210.3152,,,,3210.3152,71.6925,2.28%,,,,2020-07-03
2020-07-06,3401.2262,,,,3401.2262,190.911,5.95%,,,,2020-07-06
2020-07-07,3388.9323,,,,3388.9323,-12.2939,-0.36%,,,,2020-07-07
2020-07-08,3407.9012,,,,3407.9012,18.9689,0.56%,,,,2020-07-08
2020-07-09,3471.926,,,,3471.926,64.0248,1.88%,,,,2020-07-09
2020-07-10,3386.0389,,,,3386.0389,-85.8871,-2.47%,,,,2020-07-10
2020-07-13,3448.0889,,,,3448.0889,62.05,1.83%,,,,2020-07-13
2020-07-14,3451.752,,,,3451.752,3.6631,0.11%,,,,2020-07-14
2020-07-15,3369.2876,,,,3369.2876,-82.4644,-2.39%,,,,2020-07-15
2020-07-16,3260.0355,,,,3260.0355,-109.2521,-3.24%,,,,2020-07-16
2020-07-17,3262.9406,,,,3262.9406,2.9051,0.09%,,,,2020-07-17
2020-07-20,3431.3598,,,,3431.3598,168.4192,5.16%,,,,2020-07-20
2020-07-21,3426.1383,,,,3426.1383,-5.2215,-0.15%,,,,2020-07-21
2020-07-22,3411.9116,,,,3411.9116,-14.2267,-0.42%,,,,2020-07-22
2020-07-23,3375.6238,,,,3375.6238,-36.2878,-1.06%,,,,2020-07-23
2020-07-24,3270.6649,,,,3270.6649,-104.9589,-3.11%,,,,2020-07-24
2020-07-27,3274.4942,,,,3274.4942,3.8293,0.12%,,,,2020-07-27
2020-07-28,3288.4729,,,,3288.4729,13.9787,0.43%,,,,2020-07-28
2020-07-29,3335.7603,,,,3335.7603,47.2874,1.44%,,,,2020-07-29
2020-07-30,3334.9251,,,,3334.9251,-0.8352,-0.03%,,,,2020-07-30
2020-07-31,3349.9093,,,,3349.9093,14.9842,0.45%,,,,2020-07-31
2020-08-03,3418.7783,,,,3418.7783,68.869,2.06%,,,,2020-08-03
2020-08-04,3419.4563,,,,3419.4563,0.678,0.02%,,,,2020-08-04
2020-08-05,3395.28,,,,3395.28,-24.1763,-0.71%,,,,2020-08-05
2020-08-06,3403.4147,,,,3403.4147,8.1347,0.24%,,,,2020-08-06
2020-08-07,3389.4024,,,,3389.4024,-14.0123,-0.41%,,,,2020-08-07
2020-08-10,3433.6377,,,,3433.6377,44.2353,1.31%,,,,2020-08-10
2020-08-11,3396.4447,,,,3396.4447,-37.193,-1.08%,,,,2020-08-11
2020-08-12,3401.3994,,,,3401.3994,4.9547,0.15%,,,,2020-08-12
2020-08-13,3407.2359,,,,3407.2359,5.8365,0.17%,,,,2020-08-13
2020-08-14,3427.5906,,,,3427.5906,20.3547,0.60%,,,,2020-08-14
2020-08-17,3514.1838,,,,3514.1838,86.5932,2.53%,,,,2020-08-17
2020-08-18,3513.7453,,,,3513.7453,-0.4385,-0.01%,,,,2020-08-18
2020-08-19,3489.464,,,,3489.464,-24.2813,-0.69%,,,,2020-08-19
2020-08-20,3440.7383,,,,3440.7383,-48.7257,-1.40%,,,,2020-08-20
2020-08-21,3449.2863,,,,3449.2863,8.548,0.25%,,,,2020-08-21
2020-08-24,3458.9044,,,,3458.9044,9.6181,0.28%,,,,2020-08-24
2020-08-25,3438.9198,,,,3438.9198,-19.9846,-0.58%,,,,2020-08-25
2020-08-26,3405.4953,,,,3405.4953,-33.4245,-0.97%,,,,2020-08-26
2020-08-27,3423.7741,,,,3423.7741,18.2788,0.54%,,,,2020-08-27
2020-08-28,3468.0169,,,,3468.0169,44.2428,1.29%,,,,2020-08-28
2020-08-31,3452.7307,,,,3452.7307,-15.2862,-0.44%,,,,2020-08-31
2020-09-01,3466.9614,,,,3466.9614,14.2307,0.41%,,,,2020-09-01
2020-09-02,3453.9574,,,,3453.9574,-13.004,-0.38%,,,,2020-09-02
2020-09-03,3449.4404,,,,3449.4404,-4.517,-0.13%,,,,2020-09-03
2020-09-04,3439.5872,,,,3439.5872,-9.8532,-0.29%,,,,2020-09-04
2020-09-07,3414.0828,,,,3414.0828,-25.5044,-0.74%,,,,2020-09-07
2020-09-08,3465.8489,,,,3465.8489,51.7661,1.52%,,,,2020-09-08
2020-09-09,3397.3329,,,,3397.3329,-68.516,-1.98%,,,,2020-09-09
2020-09-10,3388.3749,,,,3388.3749,-8.958,-0.26%,,,,2020-09-10
2020-09-11,3384.5467,,,,3384.5467,-3.8282,-0.11%,,,,2020-09-11
2020-09-14,3392.476,,,,3392.476,7.9293,0.23%,,,,2020-09-14
2020-09-15,3403.7246,,,,3403.7246,11.2486,0.33%,,,,2020-09-15
2020-09-16,3429.0791,,,,3429.0791,25.3545,0.74%,,,,2020-09-16
2020-09-17,3428.0093,,,,3428.0093,-1.0698,-0.03%,,,,2020-09-17
2020-09-18,3513.5427,,,,3513.5427,85.5334,2.50%,,,,2020-09-18
2020-09-21,3486.102,,,,3486.102,-27.4407,-0.78%,,,,2020-09-21
2020-09-22,3420.1888,,,,3420.1888,-65.9132,-1.89%,,,,2020-09-22
2020-09-23,3411.5928,,,,3411.5928,-8.596,-0.25%,,,,2020-09-23
2020-09-24,3338.6412,,,,3338.6412,-72.9516,-2.14%,,,,2020-09-24
2020-09-25,3323.4324,,,,3323.4324,-15.2088,-0.46%,,,,2020-09-25
2020-09-28,3335.574,,,,3335.574,12.1416,0.37%,,,,2020-09-28
2020-09-29,3326.2471,,,,3326.2471,-9.3269,-0.28%,,,,2020-09-29
2020-09-30,3299.2657,,,,3299.2657,-26.9814,-0.81%,,,,2020-09-30
2020-10-09,3366.9501,,,,3366.9501,67.6844,2.05%,,,,2020-10-09
2020-10-12,3434.8862,,,,3434.8862,67.9361,2.02%,,,,2020-10-12
2020-10-13,3445.6156,,,,3445.6156,10.7294,0.31%,,,,2020-10-13
2020-10-14,3410.9915,,,,3410.9915,-34.6241,-1.00%,,,,2020-10-14
2020-10-15,3415.0092,,,,3415.0092,4.0177,0.12%,,,,2020-10-15
2020-10-16,3432.7655,,,,3432.7655,17.7563,0.52%,,,,2020-10-16
2020-10-19,3406.246,,,,3406.246,-26.5195,-0.77%,,,,2020-10-19
2020-10-20,3416.5282,,,,3416.5282,10.2822,0.30%,,,,2020-10-20
2020-10-21,3417.699,,,,3417.699,1.1708,0.03%,,,,2020-10-21
2020-10-22,3400.9638,,,,3400.9638,-16.7352,-0.49%,,,,2020-10-22
2020-10-23,3392.2647,,,,3392.2647,-8.6991,-0.26%,,,,2020-10-23
2020-10-26,3376.2815,,,,3376.2815,-15.9832,-0.47%,,,,2020-10-26
2020-10-27,3362.5372,,,,3362.5372,-13.7443,-0.41%,,,,2020-10-27
2020-10-28,3359.417,,,,3359.417,-3.1202,-0.09%,,,,2020-10-28
2020-10-29,3380.5951,,,,3380.5951,21.1781,0.63%,,,,2020-10-29
2020-10-30,3336.1979,,,,3336.1979,-44.3972,-1.31%,,,,2020-10-30
2020-11-02,3365.5171,,,,3365.5171,29.3192,0.88%,,,,2020-11-02
2020-11-03,3402.6505,,,,3402.6505,37.1334,1.10%,,,,2020-11-03
2020-11-04,3466.2388,,,,3466.2388,63.5883,1.87%,,,,2020-11-04
2020-11-05,3548.9281,,,,3548.9281,82.6893,2.39%,,,,2020-11-05
2020-11-06,3571.5445,,,,3571.5445,22.6164,0.64%,,,,2020-11-06
2020-11-09,3622.9211,,,,3622.9211,51.3766,1.44%,,,,2020-11-09
2020-11-10,3568.1205,,,,3568.1205,-54.8006,-1.51%,,,,2020-11-10
2020-11-11,3593.8546,,,,3593.8546,25.7341,0.72%,,,,2020-11-11
2020-11-12,3588.5793,,,,3588.5793,-5.2753,-0.15%,,,,2020-11-12
2020-11-13,3545.616,,,,3545.616,-42.9633,-1.20%,,,,2020-11-13
2020-11-16,3614.8967,,,,3614.8967,69.2807,1.95%,,,,2020-11-16
2020-11-17,3633.6167,,,,3633.6167,18.72,0.52%,,,,2020-11-17
2020-11-18,3627.7792,,,,3627.7792,-5.8375,-0.16%,,,,2020-11-18
2020-11-19,3616.6033,,,,3616.6033,-11.1759,-0.31%,,,,2020-11-19
2020-11-20,3655.5165,,,,3655.5165,38.9132,1.08%,,,,2020-11-20
2020-11-23,3720.8079,,,,3720.8079,65.2914,1.79%,,,,2020-11-23
2020-11-24,3698.1046,,,,3698.1046,-22.7033,-0.61%,,,,2020-11-24
2020-11-25,3656.267,,,,3656.267,-41.8376,-1.13%,,,,2020-11-25
2020-11-26,3637.7102,,,,3637.7102,-18.5568,-0.51%,,,,2020-11-26
2020-11-27,3687.2033,,,,3687.2033,49.4931,1.36%,,,,2020-11-27
2020-11-30,3676.3116,,,,3676.3116,-10.8917,-0.30%,,,,2020-11-30
2020-12-01,3708.9517,,,,3708.9517,32.6401,0.89%,,,,2020-12-01
2020-12-02,3710.4389,,,,3710.4389,1.4872,0.04%,,,,2020-12-02
2020-12-03,3642.003,,,,3642.003,-68.4359,-1.84%,,,,2020-12-03
2020-12-04,3616.891,,,,3616.891,-25.112,-0.69%,,,,2020-12-04
2020-12-07,3553.1683,,,,3553.1683,-63.7227,-1.76%,,,,2020-12-07
2020-12-08,3546.7437,,,,3546.7437,-6.4246,-0.18%,,,,2020-12-08
2020-12-09,3511.2589,,,,3511.2589,-35.4848,-1.00%,,,,2020-12-09
2020-12-10,3516.5952,,,,3516.5952,5.3363,0.15%,,,,2020-12-10
2020-12-11,3495.3532,,,,3495.3532,-21.242,-0.60%,,,,2020-12-11
2020-12-14,3451.2002,,,,3451.2002,-44.153,-1.26%,,,,2020-12-14
2020-12-15,3455.8617,,,,3455.8617,4.6615,0.14%,,,,2020-12-15
2020-12-16,3436.3168,,,,3436.3168,-19.5449,-0.57%,,,,2020-12-16
2020-12-17,3483.9731,,,,3483.9731,47.6563,1.39%,,,,2020-12-17
2020-12-18,3534.2931,,,,3534.2931,50.32,1.44%,,,,2020-12-18
2020-12-21,3533.2547,,,,3533.2547,-1.0384,-0.03%,,,,2020-12-21
2020-12-22,3421.3828,,,,3421.3828,-111.8719,-3.17%,,,,2020-12-22
2020-12-23,3436.9511,,,,3436.9511,15.5683,0.46%,,,,2020-12-23
2020-12-24,3414.1466,,,,3414.1466,-22.8045,-0.66%,,,,2020-12-24
2020-12-25,3447.801,,,,3447.801,33.6544,0.99%,,,,2020-12-25
2020-12-28,3450.4246,,,,3450.4246,2.6236,0.08%,,,,2020-12-28
2020-12-29,3417.9079,,,,3417.9079,-32.5167,-0.94%,,,,2020-12-29
2020-12-30,3429.1751,,,,3429.1751,11.2672,0.33%,,,,2020-12-30
2020-12-31,3446.9856,,,,3446.9856,17.8105,0.52%,,,,2020-12-31
2021-01-04,3457.5008,,,,3457.5008,10.5152,0.31%,,,,2021-01-04
2021-01-05,3431.5611,,,,3431.5611,-25.9397,-0.75%,,,,2021-01-05
2021-01-06,3472.2427,,,,3472.2427,40.6816,1.19%,,,,2021-01-06
2021-01-07,3477.0221,,,,3477.0221,4.7794,0.14%,,,,2021-01-07
2021-01-08,3524.441,,,,3524.441,47.4189,1.36%,,,,2021-01-08
2021-01-11,3468.0513,,,,3468.0513,-56.3897,-1.60%,,,,2021-01-11
2021-01-12,3505.8827,,,,3505.8827,37.8314,1.09%,,,,2021-01-12
2021-01-13,3545.3146,,,,3545.3146,39.4319,1.12%,,,,2021-01-13
2021-01-14,3545.5371,,,,3545.5371,0.2225,0.01%,,,,2021-01-14
2021-01-15,3551.1899,,,,3551.1899,5.6528,0.16%,,,,2021-01-15
2021-01-18,3565.9224,,,,3565.9224,14.7325,0.41%,,,,2021-01-18
2021-01-19,3556.8546,,,,3556.8546,-9.0678,-0.25%,,,,2021-01-19
2021-01-20,3542.0541,,,,3542.0541,-14.8005,-0.42%,,,,2021-01-20
2021-01-21,3546.1257,,,,3546.1257,4.0716,0.11%,,,,2021-01-21
2021-01-22,3493.5222,,,,3493.5222,-52.6035,-1.48%,,,,2021-01-22
2021-01-25,3449.2095,,,,3449.2095,-44.3127,-1.27%,,,,2021-01-25
2021-01-26,3426.9598,,,,3426.9598,-22.2497,-0.65%,,,,2021-01-26
2021-01-27,3447.6815,,,,3447.6815,20.7217,0.60%,,,,2021-01-27
2021-01-28,3371.5092,,,,3371.5092,-76.1723,-2.21%,,,,2021-01-28
2021-01-29,3324.7284,,,,3324.7284,-46.7808,-1.39%,,,,2021-01-29
2021-02-01,3344.1091,,,,3344.1091,19.3807,0.58%,,,,2021-02-01
2021-02-02,3365.347,,,,3365.347,21.2379,0.64%,,,,2021-02-02
2021-02-03,3350.8528,,,,3350.8528,-14.4942,-0.43%,,,,2021-02-03
2021-02-04,3315.4165,,,,3315.4165,-35.4363,-1.06%,,,,2021-02-04
2021-02-05,3292.0466,,,,3292.0466,-23.3699,-0.70%,,,,2021-02-05
2021-02-08,3353.0257,,,,3353.0257,60.9791,1.85%,,,,2021-02-08
2021-02-09,3401.6751,,,,3401.6751,48.6494,1.45%,,,,2021-02-09
2021-02-10,3426.7313,,,,3426.7313,25.0562,0.74%,,,,2021-02-10
2021-02-18,3532.0951,,,,3532.0951,105.3638,3.07%,,,,2021-02-18
2021-02-19,3646.9872,,,,3646.9872,114.8921,3.25%,,,,2021-02-19
2021-02-22,3687.8384,,,,3687.8384,40.8512,1.12%,,,,2021-02-22
2021-02-23,3649.0964,,,,3649.0964,-38.742,-1.05%,,,,2021-02-23
2021-02-24,3599.0976,,,,3599.0976,-49.9988,-1.37%,,,,2021-02-24
2021-02-25,3680.3494,,,,3680.3494,81.2518,2.26%,,,,2021-02-25
2021-02-26,3580.3585,,,,3580.3585,-99.9909,-2.72%,,,,2021-02-26
2021-03-01,3648.915,,,,3648.915,68.5565,1.91%,,,,2021-03-01
2021-03-02,3640.0875,,,,3640.0875,-8.8275,-0.24%,,,,2021-03-02
2021-03-03,3735.0573,,,,3735.0573,94.9698,2.61%,,,,2021-03-03
2021-03-04,3688.8917,,,,3688.8917,-46.1656,-1.24%,,,,2021-03-04
2021-03-05,3620.0764,,,,3620.0764,-68.8153,-1.87%,,,,2021-03-05
2021-03-08,3584.953,,,,3584.953,-35.1234,-0.97%,,,,2021-03-08
2021-03-09,3558.7079,,,,3558.7079,-26.2451,-0.73%,,,,2021-03-09
2021-03-10,3528.8293,,,,3528.8293,-29.8786,-0.84%,,,,2021-03-10
2021-03-11,3632.7351,,,,3632.7351,103.9058,2.94%,,,,2021-03-11
2021-03-12,3691.7169,,,,3691.7169,58.9818,1.62%,,,,2021-03-12
2021-03-15,3714.8749,,,,3714.8749,23.158,0.63%,,,,2021-03-15
2021-03-16,3726.2655,,,,3726.2655,11.3906,0.31%,,,,2021-03-16
2021-03-17,3695.1465,,,,3695.1465,-31.119,-0.84%,,,,2021-03-17
2021-03-18,3698.8347,,,,3698.8347,3.6882,0.10%,,,,2021-03-18
2021-03-19,3652.0264,,,,3652.0264,-46.8083,-1.27%,,,,2021-03-19
2021-03-22,3691.8399,,,,3691.8399,39.8135,1.09%,,,,2021-03-22
2021-03-23,3635.8373,,,,3635.8373,-56.0026,-1.52%,,,,2021-03-23
2021-03-24,3564.8852,,,,3564.8852,-70.9521,-1.95%,,,,2021-03-24
2021-03-25,3566.0523,,,,3566.0523,1.1671,0.03%,,,,2021-03-25
2021-03-26,3600.1521,,,,3600.1521,34.0998,0.96%,,,,2021-03-26
2021-03-29,3681.8673,,,,3681.8673,81.7152,2.27%,,,,2021-03-29
2021-03-30,3676.7839,,,,3676.7839,-5.0834,-0.14%,,,,2021-03-30
2021-03-31,3693.7955,,,,3693.7955,17.0116,0.46%,,,,2021-03-31
2021-04-01,3706.0094,,,,3706.0094,12.2139,0.33%,,,,2021-04-01
2021-04-02,3681.3064,,,,3681.3064,-24.703,-0.67%,,,,2021-04-02
2021-04-06,3682.2498,,,,3682.2498,0.9434,0.03%,,,,2021-04-06
2021-04-07,3720.4442,,,,3720.4442,38.1944,1.04%,,,,2021-04-07
2021-04-08,3695.8511,,,,3695.8511,-24.5931,-0.66%,,,,2021-04-08
2021-04-09,3693.4781,,,,3693.4781,-2.373,-0.06%,,,,2021-04-09
2021-04-12,3683.8714,,,,3683.8714,-9.6067,-0.26%,,,,2021-04-12
2021-04-13,3636.3674,,,,3636.3674,-47.504,-1.29%,,,,2021-04-13
2021-04-14,3666.8584,,,,3666.8584,30.491,0.84%,,,,2021-04-14
2021-04-15,3665.9688,,,,3665.9688,-0.8896,-0.02%,,,,2021-04-15
2021-04-16,3719.4132,,,,3719.4132,53.4444,1.46%,,,,2021-04-16
2021-04-19,3733.6269,,,,3733.6269,14.2137,0.38%,,,,2021-04-19
2021-04-20,3712.293,,,,3712.293,-21.3339,-0.57%,,,,2021-04-20
2021-04-21,3690.4841,,,,3690.4841,-21.8089,-0.59%,,,,2021-04-21
2021-04-22,3707.6242,,,,3707.6242,17.1401,0.46%,,,,2021-04-22
2021-04-23,3684.1579,,,,3684.1579,-23.4663,-0.63%,,,,2021-04-23
2021-04-26,3671.5191,,,,3671.5191,-12.6388,-0.34%,,,,2021-04-26
2021-04-27,3654.0936,,,,3654.0936,-17.4255,-0.47%,,,,2021-04-27
2021-04-28,3686.3686,,,,3686.3686,32.275,0.88%,,,,2021-04-28
2021-04-29,3701.5372,,,,3701.5372,15.1686,0.41%,,,,2021-04-29
2021-04-30,3639.7484,,,,3639.7484,-61.7888,-1.67%,,,,2021-04-30
2021-05-06,3696.6777,,,,3696.6777,56.9293,1.56%,,,,2021-05-06
2021-05-07,3746.8094,,,,3746.8094,50.1317,1.36%,,,,2021-05-07
2021-05-10,3800.7453,,,,3800.7453,53.9359,1.44%,,,,2021-05-10
2021-05-11,3761.6802,,,,3761.6802,-39.0651,-1.03%,,,,2021-05-11
2021-05-12,3777.7347,,,,3777.7347,16.0545,0.43%,,,,2021-05-12
2021-05-13,3705.4702,,,,3705.4702,-72.2645,-1.91%,,,,2021-05-13
2021-05-14,3717.5935,,,,3717.5935,12.1233,0.33%,,,,2021-05-14
2021-05-17,3720.185,,,,3720.185,2.5915,0.07%,,,,2021-05-17
2021-05-18,3734.4949,,,,3734.4949,14.3099,0.38%,,,,2021-05-18
2021-05-19,3691.6951,,,,3691.6951,-42.7998,-1.15%,,,,2021-05-19
2021-05-20,3639.3949,,,,3639.3949,-52.3002,-1.42%,,,,2021-05-20
2021-05-21,3649.5624,,,,3649.5624,10.1675,0.28%,,,,2021-05-21
2021-05-24,3648.5148,,,,3648.5148,-1.0476,-0.03%,,,,2021-05-24
2021-05-25,3677.5906,,,,3677.5906,29.0758,0.80%,,,,2021-05-25
2021-05-26,3691.979,,,,3691.979,14.3884,0.39%,,,,2021-05-26
2021-05-27,3700.64,,,,3700.64,8.661,0.23%,,,,2021-05-27
2021-05-28,3681.0792,,,,3681.0792,-19.5608,-0.53%,,,,2021-05-28
2021-05-31,3674.2337,,,,3674.2337,-6.8455,-0.19%,,,,2021-05-31
2021-06-01,3681.5794,,,,3681.5794,7.3457,0.20%,,,,2021-06-01
2021-06-02,3680.7358,,,,3680.7358,-0.8436,-0.02%,,,,2021-06-02
2021-06-03,3699.2574,,,,3699.2574,18.5216,0.50%,,,,2021-06-03
2021-06-04,3688.7243,,,,3688.7243,-10.5331,-0.28%,,,,2021-06-04
2021-06-07,3686.1108,,,,3686.1108,-2.6135,-0.07%,,,,2021-06-07
2021-06-08,3686.5699,,,,3686.5699,0.4591,0.01%,,,,2021-06-08
2021-06-09,3716.4837,,,,3716.4837,29.9138,0.81%,,,,2021-06-09
2021-06-10,3701.4034,,,,3701.4034,-15.0803,-0.41%,,,,2021-06-10
2021-06-11,3687.1218,,,,3687.1218,-14.2816,-0.39%,,,,2021-06-11
2021-06-15,3661.6424,,,,3661.6424,-25.4794,-0.69%,,,,2021-06-15
2021-06-16,3658.8751,,,,3658.8751,-2.7673,-0.08%,,,,2021-06-16
2021-06-17,3627.2732,,,,3627.2732,-31.6019,-0.86%,,,,2021-06-17
2021-06-18,3602.4603,,,,3602.4603,-24.8129,-0.68%,,,,2021-06-18
2021-06-21,3568.0918,,,,3568.0918,-34.3685,-0.95%,,,,2021-06-21
